edad,ypchtotcor,educc,pobreza
65,723333.0,3,3.0
30,723333.0,5,3.0
37,723333.0,6,3.0
31,266667.0,4,2.0
30,700000.0,4,3.0
61,1065000.0,4,3.0
25,769162.0,5,3.0
87,409120.0,1,3.0
87,409120.0,1,3.0
59,409120.0,6,3.0
37,144072.0,4,2.0
35,144072.0,5,2.0
50,1021250.0,4,3.0
43,271502.0,2,3.0
46,271502.0,4,3.0
18,271502.0,4,3.0
57,693334.0,6,3.0
20,693334.0,5,3.0
68,317629.0,3,3.0
68,317629.0,0,3.0
78,358112.0,1,3.0
68,358112.0,0,3.0
28,832084.0,6,3.0
29,832084.0,6,3.0
38,375247.0,6,3.0
41,375247.0,6,3.0
80,334778.0,1,3.0
84,334778.0,2,3.0
62,1705833.0,6,3.0
65,339167.0,4,3.0
62,339167.0,1,3.0
31,554167.0,4,3.0
52,554167.0,4,3.0
71,326593.0,2,3.0
47,326593.0,4,3.0
28,326593.0,5,3.0
60,981106.0,1,3.0
68,981106.0,6,3.0
72,455000.0,4,3.0
73,625235.0,5,3.0
80,300000.0,4,1.0
28,101655.0,4,1.0
28,101655.0,5,1.0
60,316667.0,6,2.0
54,316667.0,5,2.0
27,202500.0,4,2.0
62,202500.0,2,2.0
82,202500.0,2,2.0
50,202500.0,4,2.0
85,628334.0,4,2.0
81,628334.0,1,2.0
60,2150593.0,6,3.0
86,2150593.0,2,3.0
22,50000.0,3,1.0
23,50000.0,3,1.0
78,443333.0,2,3.0
76,837500.0,6,3.0
49,837500.0,6,3.0
36,415392.0,5,3.0
35,415392.0,6,3.0
52,1116667.0,4,3.0
53,1116667.0,4,3.0
70,550000.0,4,3.0
32,550000.0,6,3.0
74,450254.0,3,2.0
90,441377.0,1,3.0
62,441377.0,4,3.0
33,232644.0,3,3.0
30,232644.0,4,3.0
58,354266.0,1,3.0
18,354266.0,4,3.0
62,200000.0,1,1.0
62,200000.0,1,1.0
59,287732.0,4,3.0
60,287732.0,4,3.0
43,287732.0,0,3.0
75,445000.0,2,3.0
69,445000.0,2,3.0
52,445000.0,4,3.0
38,445000.0,4,3.0
75,404504.0,4,2.0
41,294043.0,4,3.0
37,294043.0,4,3.0
19,294043.0,4,3.0
76,392639.0,3,3.0
65,392639.0,4,3.0
46,392639.0,4,3.0
42,163055.0,4,1.0
44,163055.0,3,1.0
21,163055.0,5,1.0
29,840500.0,6,3.0
32,840500.0,6,3.0
22,425942.0,4,3.0
39,133333.0,4,1.0
61,133333.0,4,1.0
29,133333.0,4,1.0
74,515046.0,1,3.0
40,515046.0,5,3.0
30,112005.0,2,1.0
25,112005.0,5,1.0
20,112005.0,5,1.0
31,255000.0,4,1.0
25,255000.0,6,1.0
37,60000.0,4,1.0
19,60000.0,3,1.0
38,274417.0,3,3.0
52,274417.0,4,3.0
79,274417.0,4,3.0
77,274417.0,4,3.0
27,2557501.0,6,3.0
26,2557501.0,6,3.0
36,3500000.0,6,3.0
77,531459.0,3,3.0
74,531459.0,3,3.0
58,203433.0,4,1.0
65,203433.0,2,1.0
62,477067.0,1,3.0
28,477067.0,4,3.0
22,477067.0,4,3.0
32,266627.0,4,3.0
30,266627.0,2,3.0
26,700000.0,6,3.0
48,174167.0,4,2.0
49,174167.0,4,2.0
63,379584.0,2,2.0
23,379584.0,5,2.0
66,461903.0,3,3.0
72,461903.0,4,3.0
29,461903.0,5,3.0
35,461903.0,4,3.0
79,446000.0,1,3.0
43,282778.0,4,3.0
49,282778.0,4,3.0
83,474431.0,0,3.0
49,474431.0,4,3.0
58,313205.0,4,3.0
58,313205.0,3,3.0
39,313205.0,6,3.0
27,313205.0,4,3.0
35,313205.0,4,3.0
68,236000.0,1,1.0
46,236000.0,4,1.0
28,313333.0,4,3.0
28,313333.0,6,3.0
78,353333.0,4,3.0
71,353333.0,2,3.0
41,353333.0,3,3.0
79,437259.0,0,3.0
77,437259.0,0,3.0
32,437259.0,4,3.0
61,158000.0,1,2.0
62,158000.0,3,2.0
36,158000.0,4,2.0
36,651250.0,6,3.0
32,651250.0,6,3.0
68,1809171.0,1,3.0
65,330294.0,1,3.0
75,330294.0,1,3.0
59,315000.0,6,3.0
38,315000.0,4,3.0
25,298604.0,3,3.0
48,298604.0,1,3.0
82,181780.0,2,2.0
84,181780.0,3,2.0
52,181780.0,3,2.0
31,291501.0,4,3.0
31,291501.0,2,3.0
54,310000.0,2,3.0
36,310000.0,6,3.0
20,310000.0,5,3.0
25,310000.0,4,3.0
63,310000.0,1,3.0
63,455334.0,2,3.0
64,455334.0,2,3.0
43,515351.0,4,3.0
43,515351.0,4,3.0
69,390000.0,0,3.0
65,682987.0,2,3.0
64,682987.0,2,3.0
72,413244.0,2,3.0
66,413244.0,2,3.0
33,413244.0,4,3.0
34,413244.0,4,3.0
57,235984.0,1,3.0
61,235984.0,4,3.0
24,235984.0,0,3.0
65,530000.0,1,3.0
58,530000.0,1,3.0
62,275000.0,2,1.0
65,275000.0,3,1.0
42,197130.0,4,3.0
36,197130.0,4,3.0
61,310000.0,2,1.0
42,146845.0,3,2.0
22,146845.0,4,2.0
77,335000.0,1,3.0
80,335000.0,1,3.0
77,605917.0,1,2.0
64,87500.0,1,1.0
65,87500.0,2,1.0
90,569444.0,1,3.0
62,569444.0,4,3.0
64,569444.0,4,3.0
59,564334.0,1,3.0
65,564334.0,2,3.0
67,394334.0,1,3.0
60,394334.0,1,3.0
20,394334.0,4,3.0
54,394334.0,1,3.0
52,662600.0,6,3.0
65,662600.0,6,3.0
33,662600.0,6,3.0
33,662600.0,6,3.0
75,513778.0,3,3.0
74,513778.0,3,3.0
68,1040334.0,4,3.0
69,1040334.0,4,3.0
65,564778.0,3,3.0
57,564778.0,4,3.0
74,555584.0,4,3.0
50,555584.0,4,3.0
47,3658542.0,6,3.0
33,1272222.0,6,3.0
30,1272222.0,6,3.0
70,443417.0,1,3.0
89,350000.0,1,3.0
29,472307.0,5,3.0
29,472307.0,6,3.0
52,413459.0,2,3.0
24,413459.0,4,3.0
27,375000.0,6,3.0
29,375000.0,4,3.0
68,1130000.0,0,3.0
28,1325000.0,6,3.0
53,1075000.0,6,3.0
45,1075000.0,5,3.0
41,615667.0,6,3.0
44,615667.0,6,3.0
27,2850000.0,4,3.0
39,1854000.0,5,3.0
37,1854000.0,6,3.0
55,825000.0,6,3.0
58,825000.0,4,3.0
66,219000.0,6,2.0
21,250000.0,5,2.0
58,520000.0,3,3.0
60,520000.0,4,3.0
80,350820.0,3,3.0
75,350820.0,3,3.0
82,521931.0,3,3.0
59,521931.0,4,3.0
45,279403.0,6,3.0
51,279403.0,4,3.0
53,190834.0,1,1.0
26,190834.0,4,1.0
47,176700.0,6,2.0
43,176700.0,4,2.0
20,176700.0,5,2.0
54,326667.0,2,3.0
82,326667.0,0,3.0
49,326667.0,4,3.0
46,524167.0,4,3.0
50,524167.0,2,3.0
37,362997.0,4,3.0
18,362997.0,4,3.0
70,292118.0,2,3.0
65,292118.0,3,3.0
39,292118.0,4,3.0
23,292118.0,5,3.0
74,428081.0,6,3.0
49,428081.0,3,3.0
18,428081.0,4,3.0
42,425000.0,4,3.0
32,425000.0,6,3.0
23,425000.0,4,3.0
84,354174.0,1,3.0
45,354174.0,4,3.0
20,354174.0,5,3.0
88,650000.0,2,3.0
49,670228.0,6,3.0
39,670228.0,4,3.0
53,670228.0,4,3.0
32,133333.0,3,1.0
38,319444.0,4,3.0
34,1388334.0,6,3.0
46,1087750.0,4,3.0
69,385014.0,4,3.0
60,385014.0,2,3.0
59,344000.0,2,3.0
60,344000.0,3,3.0
44,261701.0,3,3.0
45,261701.0,3,3.0
57,690000.0,3,3.0
39,690000.0,1,3.0
55,382292.0,1,3.0
58,382292.0,2,3.0
36,382292.0,6,3.0
30,382292.0,6,3.0
54,359075.0,1,3.0
60,359075.0,0,3.0
37,359075.0,4,3.0
60,237793.0,3,1.0
25,237793.0,3,1.0
60,616667.0,6,3.0
29,14584.0,6,1.0
33,14584.0,6,1.0
33,741680.0,3,3.0
34,741680.0,2,3.0
53,741680.0,1,3.0
63,1349167.0,4,3.0
42,1349167.0,4,3.0
23,1349167.0,6,3.0
51,555000.0,3,3.0
20,555000.0,4,3.0
46,256167.0,4,3.0
48,256167.0,4,3.0
22,256167.0,5,3.0
18,256167.0,4,3.0
48,274263.0,1,3.0
51,274263.0,4,3.0
24,274263.0,4,3.0
80,274263.0,1,3.0
51,550339.0,2,3.0
39,216393.0,2,2.0
19,216393.0,5,2.0
55,416000.0,4,3.0
22,535447.0,5,3.0
72,535447.0,6,3.0
55,535447.0,6,3.0
22,600000.0,5,3.0
31,712500.0,5,3.0
34,712500.0,6,3.0
32,1322167.0,6,3.0
31,1322167.0,6,3.0
19,280912.0,4,3.0
69,280912.0,1,3.0
68,253259.0,1,3.0
31,253259.0,4,3.0
26,253259.0,4,3.0
68,228917.0,2,3.0
71,228917.0,2,3.0
33,192186.0,4,2.0
33,167582.0,4,2.0
30,167582.0,3,2.0
44,111308.0,3,1.0
18,111308.0,3,1.0
55,100000.0,2,1.0
76,620685.0,2,3.0
81,620685.0,0,3.0
46,620685.0,3,3.0
96,262817.0,1,3.0
57,262817.0,4,3.0
57,262817.0,4,3.0
35,262817.0,5,3.0
32,262817.0,6,3.0
27,262817.0,4,3.0
26,262817.0,4,3.0
25,262817.0,4,3.0
38,259126.0,0,3.0
33,259126.0,0,3.0
43,100824.0,4,1.0
38,100824.0,4,1.0
63,85000.0,1,1.0
35,85000.0,4,1.0
50,218097.0,2,3.0
47,218097.0,1,3.0
18,218097.0,4,3.0
87,493846.0,1,3.0
78,318917.0,0,3.0
80,318917.0,0,3.0
60,150000.0,1,1.0
48,150000.0,1,1.0
62,343333.0,1,3.0
26,343333.0,4,3.0
24,343333.0,5,3.0
79,1350000.0,3,3.0
56,586968.0,4,3.0
23,343418.0,5,3.0
42,343418.0,4,3.0
35,398333.0,2,3.0
19,398333.0,4,3.0
51,756667.0,2,3.0
45,756667.0,2,3.0
32,756667.0,6,3.0
22,687000.0,2,3.0
26,687000.0,6,3.0
49,566565.0,4,3.0
45,566565.0,4,3.0
23,566565.0,5,3.0
27,566565.0,5,3.0
40,994167.0,6,3.0
31,994167.0,6,3.0
84,714750.0,4,3.0
35,330712.0,6,3.0
62,330712.0,3,3.0
61,330712.0,4,3.0
54,330712.0,3,3.0
66,564000.0,5,3.0
90,564000.0,3,3.0
47,442750.0,6,3.0
50,442750.0,6,3.0
22,442750.0,5,3.0
83,604926.0,4,3.0
58,604926.0,0,3.0
88,850000.0,4,3.0
79,1173808.0,4,3.0
50,361250.0,3,3.0
42,361250.0,6,3.0
24,361250.0,6,3.0
21,361250.0,5,3.0
27,338222.0,6,3.0
30,338222.0,6,3.0
53,338222.0,6,3.0
26,1000000.0,6,3.0
35,806111.0,6,3.0
62,806111.0,4,3.0
32,806111.0,6,3.0
37,1000000.0,6,3.0
49,101479.0,4,1.0
49,101479.0,2,1.0
65,727000.0,1,3.0
72,486959.0,1,3.0
64,486959.0,1,3.0
71,367704.0,1,3.0
68,367704.0,2,3.0
36,367704.0,3,3.0
51,300333.0,4,3.0
31,300333.0,4,3.0
29,300333.0,4,3.0
96,785611.0,1,3.0
60,576746.0,4,3.0
27,576746.0,6,3.0
25,576746.0,6,3.0
19,576746.0,4,3.0
28,576746.0,4,3.0
66,241250.0,3,2.0
69,241250.0,2,2.0
20,325000.0,5,3.0
41,325000.0,4,3.0
43,325000.0,6,3.0
47,625000.0,6,3.0
40,625000.0,6,3.0
32,786167.0,4,3.0
70,781851.0,5,3.0
66,781851.0,4,3.0
19,781851.0,4,3.0
73,1791118.0,6,3.0
70,1791118.0,6,3.0
81,444519.0,2,3.0
36,444519.0,6,3.0
46,444519.0,4,3.0
60,444519.0,5,3.0
23,444519.0,5,3.0
58,884042.0,4,3.0
65,884042.0,2,3.0
74,629470.0,5,3.0
37,427333.0,4,3.0
35,427333.0,6,3.0
72,478629.0,4,3.0
33,826667.0,6,3.0
33,826667.0,5,3.0
55,522792.0,4,3.0
34,522792.0,5,3.0
36,1038334.0,4,3.0
27,1038334.0,4,3.0
51,637778.0,5,3.0
51,637778.0,6,3.0
63,174639.0,4,2.0
62,174639.0,4,2.0
19,174639.0,0,2.0
45,164348.0,4,1.0
65,164348.0,1,1.0
70,164348.0,3,1.0
47,360454.0,6,3.0
25,360454.0,6,3.0
77,254546.0,1,3.0
77,254546.0,1,3.0
49,254546.0,1,3.0
38,254546.0,1,3.0
43,686563.0,4,3.0
45,686563.0,6,3.0
22,686563.0,4,3.0
51,601042.0,6,3.0
56,601042.0,6,3.0
21,601042.0,5,3.0
49,846944.0,6,3.0
20,846944.0,5,3.0
23,846944.0,5,3.0
83,362500.0,1,2.0
36,362500.0,3,2.0
59,304167.0,2,3.0
35,304167.0,2,3.0
41,216667.0,6,2.0
33,400000.0,1,3.0
42,400000.0,1,3.0
68,346959.0,2,1.0
36,346959.0,2,1.0
46,503333.0,6,3.0
57,321250.0,2,3.0
31,933333.0,6,3.0
32,50801.0,5,1.0
39,205704.0,6,2.0
29,1030001.0,6,3.0
38,1030001.0,6,3.0
38,369445.0,6,3.0
44,369445.0,6,3.0
24,575000.0,6,3.0
24,575000.0,6,3.0
73,165261.0,4,2.0
69,165261.0,1,2.0
28,165261.0,6,2.0
35,165261.0,4,2.0
50,344963.0,5,3.0
82,344963.0,4,3.0
48,344963.0,6,3.0
78,344963.0,5,3.0
72,667500.0,6,3.0
82,667500.0,6,3.0
88,403620.0,1,3.0
64,403620.0,3,3.0
32,403620.0,6,3.0
49,1745556.0,6,3.0
39,1745556.0,6,3.0
67,833000.0,5,3.0
45,1355167.0,6,3.0
47,623750.0,6,3.0
18,623750.0,4,3.0
77,950000.0,6,3.0
20,451250.0,4,3.0
26,203333.0,5,2.0
52,203333.0,4,2.0
54,815833.0,4,3.0
49,815833.0,4,3.0
25,815833.0,5,3.0
24,815833.0,6,3.0
33,460000.0,6,3.0
52,1096667.0,4,3.0
24,1096667.0,6,3.0
46,1096667.0,4,3.0
69,518000.0,2,3.0
61,518000.0,4,3.0
62,307583.0,4,3.0
66,307583.0,4,3.0
39,307583.0,6,3.0
67,550000.0,4,2.0
76,400000.0,1,3.0
55,1050000.0,3,3.0
48,1050000.0,6,3.0
53,403339.0,4,3.0
23,403339.0,5,3.0
50,383333.0,4,3.0
18,383333.0,4,3.0
24,383333.0,6,3.0
49,476458.0,6,3.0
58,476458.0,5,3.0
24,476458.0,6,3.0
32,169260.0,3,2.0
32,169260.0,2,2.0
28,177968.0,4,2.0
29,177968.0,4,2.0
53,94752.0,1,1.0
45,94752.0,2,1.0
42,414750.0,4,1.0
24,163857.0,5,2.0
44,163857.0,2,2.0
22,163857.0,6,2.0
46,163857.0,5,2.0
77,295848.0,1,2.0
28,295848.0,6,2.0
45,231258.0,4,1.0
21,231258.0,5,1.0
50,839629.0,4,3.0
25,839629.0,6,3.0
29,839629.0,6,3.0
42,614750.0,4,3.0
41,157000.0,4,2.0
46,157000.0,4,2.0
67,157000.0,4,2.0
56,504167.0,3,3.0
28,178500.0,6,2.0
40,221064.0,2,3.0
45,221064.0,2,3.0
19,221064.0,4,3.0
41,181734.0,3,2.0
34,181734.0,4,2.0
39,940000.0,5,3.0
34,940000.0,6,3.0
61,506667.0,2,3.0
64,506667.0,4,3.0
37,506667.0,5,3.0
84,392931.0,0,3.0
49,392931.0,4,3.0
55,600000.0,4,3.0
30,205000.0,4,2.0
34,131816.0,4,1.0
36,131816.0,4,1.0
40,200146.0,4,2.0
28,227000.0,4,3.0
45,227000.0,2,3.0
45,227000.0,2,3.0
36,243700.0,4,3.0
35,243700.0,4,3.0
49,475000.0,4,3.0
54,475000.0,4,3.0
41,283333.0,4,2.0
67,364032.0,2,3.0
74,364032.0,1,3.0
21,305530.0,6,3.0
57,305530.0,4,3.0
60,377800.0,4,3.0
27,248371.0,6,3.0
53,248371.0,1,3.0
35,162307.0,4,2.0
34,162307.0,3,2.0
31,1950000.0,6,3.0
27,1950000.0,6,3.0
31,1750000.0,6,3.0
33,1750000.0,6,3.0
41,675000.0,6,3.0
39,675000.0,6,3.0
21,675000.0,5,3.0
34,1100000.0,6,3.0
31,1116667.0,6,3.0
32,612500.0,6,3.0
27,612500.0,4,3.0
60,509431.0,3,3.0
86,509431.0,1,3.0
86,264645.0,1,3.0
60,264645.0,2,3.0
18,264645.0,3,3.0
59,427292.0,2,3.0
64,427292.0,3,3.0
33,427292.0,4,3.0
31,427292.0,4,3.0
34,500000.0,6,3.0
34,549639.0,6,3.0
41,549639.0,6,3.0
35,355992.0,6,3.0
34,355992.0,6,3.0
66,474925.0,3,3.0
67,474925.0,2,3.0
23,474925.0,6,3.0
58,750000.0,4,3.0
30,750000.0,6,3.0
58,750000.0,3,3.0
44,408333.0,3,3.0
65,275000.0,3,2.0
63,275000.0,4,2.0
41,294719.0,4,2.0
41,461160.0,4,3.0
42,182500.0,3,2.0
34,182500.0,4,2.0
40,307927.0,3,3.0
57,185417.0,2,2.0
60,185417.0,3,2.0
25,185417.0,5,2.0
24,185417.0,5,2.0
71,319015.0,1,3.0
64,319015.0,1,3.0
38,319015.0,4,3.0
30,87500.0,4,1.0
23,87500.0,4,1.0
82,388746.0,2,3.0
60,388746.0,0,3.0
40,212500.0,6,3.0
33,212500.0,6,3.0
20,212500.0,5,3.0
28,236222.0,4,2.0
52,236222.0,4,2.0
30,1554000.0,6,3.0
27,1554000.0,5,3.0
39,1336111.0,6,3.0
40,1336111.0,6,3.0
58,255000.0,1,2.0
36,255000.0,4,2.0
57,0.0,4,1.0
49,430000.0,6,3.0
21,430000.0,5,3.0
47,175000.0,4,2.0
22,175000.0,4,2.0
21,175000.0,4,2.0
57,204286.0,4,3.0
31,204286.0,6,3.0
28,204286.0,4,3.0
20,204286.0,5,3.0
25,204286.0,5,3.0
19,204286.0,4,3.0
58,204286.0,4,3.0
59,867388.0,4,3.0
60,867388.0,4,3.0
35,867388.0,6,3.0
35,867388.0,6,3.0
38,867388.0,6,3.0
39,1500000.0,6,3.0
69,1500000.0,4,3.0
42,1500000.0,6,3.0
77,624681.0,0,3.0
61,624681.0,1,3.0
64,651667.0,2,3.0
40,651667.0,4,3.0
66,769062.0,1,3.0
27,769062.0,6,3.0
37,769062.0,6,3.0
31,413169.0,4,3.0
27,413169.0,4,3.0
49,153333.0,4,2.0
32,153333.0,3,2.0
64,254850.0,1,3.0
57,254850.0,2,3.0
28,254850.0,4,3.0
21,254850.0,4,3.0
40,389689.0,4,3.0
21,389689.0,5,3.0
59,380000.0,4,3.0
55,380000.0,4,3.0
47,330000.0,0,3.0
40,108333.0,4,1.0
44,108333.0,4,1.0
39,319430.0,4,3.0
80,319430.0,1,3.0
32,319430.0,5,3.0
74,444229.0,4,3.0
67,444229.0,3,3.0
84,444229.0,1,3.0
34,444229.0,4,3.0
32,400000.0,1,3.0
32,200000.0,6,2.0
26,200000.0,3,2.0
38,140784.0,4,2.0
45,140784.0,4,2.0
18,140784.0,4,2.0
54,179353.0,2,3.0
58,179353.0,1,3.0
24,179353.0,4,3.0
33,179353.0,4,3.0
35,1977501.0,6,3.0
33,1977501.0,6,3.0
75,2938334.0,6,3.0
56,2938334.0,6,3.0
42,3516667.0,6,3.0
74,427583.0,6,3.0
66,1950000.0,6,3.0
59,285000.0,4,1.0
52,285000.0,6,1.0
65,500000.0,6,3.0
65,500000.0,4,3.0
61,203333.0,4,3.0
48,203333.0,4,3.0
36,203333.0,3,3.0
33,203333.0,2,3.0
18,203333.0,4,3.0
54,550000.0,6,3.0
86,550000.0,3,3.0
68,821156.0,4,3.0
74,821156.0,3,3.0
75,615000.0,4,3.0
76,615000.0,3,3.0
61,596211.0,6,3.0
66,596211.0,6,3.0
28,596211.0,0,3.0
34,596211.0,6,3.0
53,559167.0,6,3.0
49,559167.0,6,3.0
18,559167.0,4,3.0
79,293800.0,2,3.0
48,293800.0,3,3.0
44,293800.0,4,3.0
20,293800.0,5,3.0
45,783333.0,5,3.0
42,783333.0,4,3.0
36,315583.0,5,3.0
36,315583.0,5,3.0
70,576000.0,2,3.0
40,576000.0,4,3.0
25,576000.0,3,3.0
22,576000.0,4,3.0
21,576000.0,4,3.0
65,1296750.0,3,3.0
63,660000.0,3,3.0
31,265352.0,4,3.0
31,265352.0,4,3.0
28,464584.0,5,3.0
33,464584.0,4,3.0
53,147389.0,2,1.0
49,147389.0,2,1.0
35,650000.0,2,3.0
53,650000.0,4,3.0
63,264639.0,1,3.0
74,264639.0,1,3.0
50,264639.0,3,3.0
45,261959.0,1,2.0
49,261959.0,2,2.0
70,467167.0,3,3.0
71,467167.0,2,3.0
74,467167.0,1,3.0
36,1348125.0,6,3.0
37,1348125.0,6,3.0
37,2134514.0,6,3.0
38,2134514.0,6,3.0
34,1634750.0,6,3.0
57,1250000.0,6,3.0
69,1250000.0,6,3.0
36,2150000.0,5,3.0
45,441629.0,5,3.0
28,772083.0,6,3.0
25,772083.0,6,3.0
30,279167.0,6,3.0
34,279167.0,6,3.0
32,884889.0,6,3.0
30,884889.0,5,3.0
33,675000.0,6,3.0
32,675000.0,5,3.0
33,1386667.0,6,3.0
32,1386667.0,6,3.0
75,480000.0,3,3.0
46,480000.0,6,3.0
28,480000.0,5,3.0
58,612778.0,3,3.0
64,612778.0,4,3.0
34,612778.0,5,3.0
77,553917.0,1,2.0
66,484778.0,1,3.0
67,484778.0,3,3.0
60,225000.0,1,3.0
36,225000.0,4,3.0
26,225000.0,5,3.0
35,225000.0,4,3.0
76,443486.0,1,3.0
74,443486.0,2,3.0
40,443486.0,4,3.0
19,443486.0,4,3.0
23,236351.0,6,3.0
30,236351.0,4,3.0
57,386833.0,1,1.0
52,475000.0,4,3.0
50,475000.0,4,3.0
19,475000.0,4,3.0
24,475000.0,6,3.0
67,627250.0,1,3.0
60,627250.0,4,3.0
27,627250.0,6,3.0
30,80000.0,4,1.0
26,80000.0,4,1.0
52,426417.0,5,3.0
22,426417.0,4,3.0
43,376805.0,4,3.0
21,376805.0,4,3.0
27,187500.0,2,1.0
44,512500.0,5,3.0
38,512500.0,6,3.0
30,1284751.0,6,3.0
88,314237.0,1,3.0
91,314237.0,1,3.0
33,275363.0,4,3.0
55,291750.0,1,1.0
58,630625.0,1,3.0
58,630625.0,4,3.0
35,630625.0,4,3.0
42,630625.0,4,3.0
56,231968.0,1,2.0
49,231968.0,1,2.0
73,139459.0,2,2.0
78,139459.0,0,2.0
32,139459.0,4,2.0
42,705250.0,4,3.0
32,443612.0,6,3.0
34,443612.0,6,3.0
29,344739.0,6,3.0
28,344739.0,6,3.0
47,637500.0,4,3.0
24,637500.0,4,3.0
66,218232.0,2,2.0
73,218232.0,2,2.0
42,218232.0,2,2.0
54,227500.0,1,2.0
55,227500.0,2,2.0
64,544209.0,3,3.0
66,544209.0,1,3.0
50,650000.0,4,3.0
19,650000.0,4,3.0
83,560000.0,6,2.0
30,571968.0,4,3.0
32,571968.0,4,3.0
65,619708.0,4,3.0
65,619708.0,6,3.0
32,619708.0,5,3.0
22,619708.0,5,3.0
72,321676.0,3,3.0
39,321676.0,6,3.0
27,321676.0,4,3.0
52,218564.0,4,2.0
47,218564.0,4,2.0
26,218564.0,5,2.0
24,218564.0,5,2.0
58,231675.0,1,1.0
62,231675.0,1,1.0
84,236659.0,0,1.0
50,236659.0,2,1.0
32,190000.0,3,2.0
25,190000.0,4,2.0
47,226406.0,4,3.0
27,226406.0,4,3.0
22,226406.0,5,3.0
83,394677.0,0,3.0
53,87928.0,4,1.0
22,87928.0,4,1.0
19,87928.0,5,1.0
67,461103.0,3,3.0
90,461103.0,0,3.0
82,199084.0,1,2.0
94,199084.0,0,2.0
58,199084.0,3,2.0
63,400000.0,2,2.0
54,164176.0,2,2.0
56,164176.0,4,2.0
18,164176.0,4,2.0
43,183333.0,4,1.0
48,190087.0,4,2.0
23,190087.0,4,2.0
19,190087.0,4,2.0
70,194639.0,1,1.0
68,194639.0,1,1.0
46,194639.0,0,1.0
35,233333.0,4,3.0
42,233333.0,3,3.0
72,233333.0,0,3.0
20,233333.0,4,3.0
74,449000.0,4,3.0
70,810000.0,4,3.0
70,810000.0,6,3.0
41,666667.0,6,3.0
19,666667.0,5,3.0
42,1000000.0,6,3.0
40,1000000.0,6,3.0
71,822500.0,6,3.0
73,822500.0,3,3.0
48,1200000.0,6,3.0
53,880000.0,6,3.0
50,880000.0,6,3.0
62,394536.0,4,3.0
43,233333.0,6,3.0
45,233333.0,4,3.0
29,1174109.0,6,3.0
42,1174109.0,6,3.0
27,1174109.0,5,3.0
32,880722.0,5,3.0
31,880722.0,4,3.0
65,1131250.0,4,3.0
60,1131250.0,6,3.0
54,138454.0,3,2.0
30,138454.0,5,2.0
22,138454.0,5,2.0
49,300375.0,6,3.0
75,300375.0,1,3.0
28,300375.0,5,3.0
22,300375.0,4,3.0
20,400000.0,5,3.0
46,400000.0,6,3.0
47,1509722.0,6,3.0
48,1509722.0,6,3.0
51,77511.0,2,1.0
22,77511.0,5,1.0
30,738334.0,2,3.0
32,738334.0,4,3.0
54,400000.0,1,1.0
36,129502.0,3,1.0
34,129502.0,1,1.0
30,494393.0,6,3.0
64,494393.0,4,3.0
58,494393.0,4,3.0
69,388795.0,3,3.0
66,388795.0,4,3.0
30,311667.0,6,3.0
27,311667.0,6,3.0
22,311667.0,4,3.0
24,311667.0,4,3.0
29,847718.0,6,3.0
30,847718.0,6,3.0
36,866667.0,6,3.0
30,866667.0,6,3.0
64,736111.0,2,3.0
43,736111.0,4,3.0
57,970000.0,4,3.0
41,1050000.0,4,3.0
31,264209.0,4,3.0
22,264209.0,5,3.0
25,264209.0,4,3.0
65,401250.0,3,3.0
65,401250.0,1,3.0
23,401250.0,5,3.0
49,494542.0,6,3.0
53,494542.0,5,3.0
22,494542.0,5,3.0
55,680000.0,2,3.0
69,1152500.0,3,3.0
68,603306.0,2,3.0
58,603306.0,1,3.0
37,115375.0,2,1.0
19,115375.0,4,1.0
55,250000.0,4,1.0
66,351500.0,3,3.0
55,351500.0,1,3.0
55,258385.0,3,3.0
37,406111.0,4,3.0
38,406111.0,4,3.0
45,386750.0,1,3.0
50,386750.0,1,3.0
73,421959.0,2,3.0
47,421959.0,6,3.0
62,241959.0,2,2.0
68,241959.0,1,2.0
59,276959.0,1,1.0
64,276959.0,2,1.0
52,425126.0,6,3.0
57,425126.0,5,3.0
25,425126.0,5,3.0
38,233167.0,4,3.0
36,233167.0,4,3.0
87,885861.0,3,3.0
62,764750.0,4,3.0
27,450000.0,4,3.0
28,450000.0,4,3.0
80,329000.0,0,3.0
61,329000.0,3,3.0
47,850000.0,4,3.0
40,850000.0,6,3.0
62,319284.0,1,3.0
63,319284.0,2,3.0
25,319284.0,5,3.0
65,256491.0,3,2.0
67,256491.0,0,2.0
60,220583.0,2,2.0
20,249490.0,4,3.0
19,249490.0,4,3.0
41,152187.0,1,1.0
61,152187.0,1,1.0
67,1349500.0,6,3.0
62,1349500.0,6,3.0
55,377433.0,5,3.0
47,377433.0,4,3.0
26,377433.0,6,3.0
19,377433.0,4,3.0
40,225521.0,4,3.0
42,225521.0,4,3.0
50,225521.0,0,3.0
59,225521.0,0,3.0
21,225521.0,5,3.0
60,225521.0,0,3.0
25,225521.0,0,3.0
34,299122.0,3,3.0
26,299122.0,3,3.0
80,549917.0,2,2.0
71,498861.0,2,3.0
47,300000.0,4,3.0
22,300000.0,4,3.0
44,158832.0,4,2.0
44,158832.0,4,2.0
26,158832.0,5,2.0
18,158832.0,4,2.0
39,147972.0,6,1.0
67,147972.0,2,1.0
52,616667.0,4,3.0
57,264000.0,4,2.0
19,264000.0,5,2.0
37,239097.0,4,3.0
34,239097.0,4,3.0
18,239097.0,4,3.0
29,1946667.0,6,3.0
